ID	IRAC_Designation	MIPS_Designation	MCPS_ID	IRSF_ID	IRAC_ID	MIPS_ID	OGLE_ID	RA	DEC	U	U_ERR	B	B_ERR	V	V_ERR	I	I_ERR	J	J_ERR	H	H_ERR	K	K_ERR	[3.6]	3.6ERR	[4.5]	4.5ERR	[5.8]	5.8ERR	[8.0]	8.0ERR	[24]	24ERR	ObjId	SSId	NAME	SpClass	RAJ2000	DEJ2000	AOR	PID	PI	Umag	Bmag	Vmag	Imag	OGLE3ID	<Vmag>	<Imag>	IAmp	Per	2MASS	J2mag	H2mag	Ks2mag	IRSF	Jmag	Hmag	Ksmag	IRAC	[3.6]2	[4.5]2	[5.8]2	[8.0]2	F3.6	F4.5	F5.8	F8.0	MIPS24	[24]	F24	MIPS70	[70]	F70	MIPS160	[160]	F160	HERSCHEL	RAHdeg	DEHdeg	F100P	F160P	F250S	F350S	F500S	mbolph	mbolMcD	TeffMcD	Flag	SSID	Name	SSTISAGE	MACHO	Per.1	Per2	u_Per	OGLE	PerO	Class	RAJ2000.1	DEJ2000.1
30492	SSTISAGEMA_J053208.81-671118.6	SSTM1SAGE1_J053208.81-671118.5	118815003	1010414618	1540852348	1529268908	0	83.036726	-67.18851	16.953	0.1	15.014	0.01	13.166	0.01	99.999	99.999	9.68	0.03	8.975	0.027	8.692	0.025	8.423	0.03	8.616	0.035	8.409	0.019	8.208	0.019	6.916	0.019																																																																				
30155	SSTISAGEMA_J053235.29-690751.6	SSTM1SAGE1_J053235.27-690751.4	109738422	1010533314	1540902044	1529266441	0	83.147045	-69.131024	17.458	0.05	14.977	0.018	13.562	0.122	9.701	0.085	9.466	0.026	8.575	0.04	8.263	0.022	7.965	0.035	8.043	0.031	7.803	0.019	7.54	0.018	5.561	0.011																																																																				
30961	SSTISAGEMA_J053314.47-670348.4	SSTM1SAGE1_J053314.45-670348.6	117047856	1010709478	1540974913	1529267821	0	83.310295	-67.063466	16.283	0.07	14.794	0.01	13.006	0.01	10.58	0.21	9.38	0.04	8.587	0.04	9.02	0.08	8.071	0.027	8.273	0.028	8.069	0.019	7.902	0.023	6.412	0.014																																																																				
30977	SSTISAGEMA_J053344.54-672416.8	SSTM1SAGE1_J053344.56-672416.8	109953166	1010840534	1541030368	1529266560	0	83.435621	-67.404671	17.203	0.13	15.364	0.01	13.406	0.01	99.999	99.999	9.705	0.026	8.843	0.047	8.489	0.024	8.16	0.024	8.177	0.022	7.854	0.016	7.283	0.014	5.647	0.012																																																																				
30826	SSTISAGEMA_J053352.15-691113.5	SSTM1SAGE1_J053352.19-691113.9	109978716	1010874007	1541044353	1529265458	0	83.467319	-69.187107	17.58	0.074	16.214	0.38	13.807	0.036	9.425	0.057	9.22	0.024	8.356	0.044	7.899	0.018	7.436	0.03	7.378	0.021	7.069	0.018	6.592	0.015	4.337	0.007																																																																				
31719	SSTISAGEMA_J053433.76-691502.4	SSTM1SAGE1_J053433.74-691502.4	110104160	1011056872	1541119095	1529266720	0	83.640686	-69.250685	16.433	0.09	15.044	0.01	13.156	0.01	99.999	99.999	9.465	0.024	8.58	0.036	8.278	0.021	8.014	0.03	8.219	0.022	7.995	0.017	7.721	0.015	5.777	0.012																																																																				
33177	SSTISAGEMA_J053551.96-692229.0	SSTM1SAGE1_J053551.95-692229.2	121117404	1011403545	1541253661	1529275503	0	83.966501	-69.374738	15.733	0.05	14.604	0.01	12.806	0.01	99.999	99.999	9.567	0.024	8.706	0.024	8.451	0.021	8.288	0.032	8.475	0.031	8.281	0.019	8.218	0.021	8.248	0.027																																																																				
33788	SSTISAGEMA_J053806.63-691729.6	SSTM1SAGE1_J053806.65-691730.0	110714309	1011977829	1541475398	1529265852	0	84.527655	-69.291557	17.196	0.061	18.414	0.101	13.797	0.049	11.137	0.079	9.339	0.02	8.395	0.049	7.913	0.02	7.473	0.034	7.586	0.025	7.294	0.02	6.875	0.019	4.952	0.01																																																																				
35180	SSTISAGEMA_J053818.11-691742.4	SSTM1SAGE1_J053818.16-691742.7	117397778	1012025320	1541493557	1529266350	0	84.575473	-69.295129	18.392	0.062	16.003	0.212	14.415	0.043	11.083	0.06	9.607	0.023	8.647	0.031	8.304	0.023	7.983	0.028	8.094	0.026	7.742	0.022	7.37	0.019	5.466	0.012																																																																				
35075	SSTISAGEMA_J053946.16-691928.1	SSTM1SAGE1_J053946.08-691928.1	117105387	1012383529	1541627864	1529266699	0	84.942349	-69.324488	17.877	0.219	15.846	0.032	13.864	0.135	11.289	0.043	9.6	0.02	8.761	0.038	8.473	0.021	8.21	0.028	8.392	0.028	8.109	0.021	7.709	0.018	5.759	0.018																																																																				
35522	SSTISAGEMA_J054016.99-692753.9	SSTM1SAGE1_J054016.96-692754.1	121515989	1012503493	1541674230	1529265927	0	85.070815	-69.464982	16.967	0.041	14.604	0.01	13.026	0.01	10.656	0.104	9.373	0.024	8.487	0.034	8.22	0.023	7.965	0.037	7.985	0.029	7.67	0.018	7.225	0.018	5.041	0.013																																																																				
35723	SSTISAGEMA_J054036.94-692620.3	SSTM1SAGE1_J054036.97-692620.8	111116417	1012577551	1541703953	1529266150	0	85.153954	-69.438974	17.023	0.19	15.284	0.02	13.366	0.01	99.999	99.999	9.494	0.021	8.674	0.042	8.322	0.021	8.008	0.035	8.063	0.03	7.759	0.02	7.345	0.018	5.275	0.011																																																																				
36140	SSTISAGEMA_J054133.41-694740.6	SSTM1SAGE1_J054133.34-694740.7	111270974	1012782776	1541788588	1529266632	0	85.389224	-69.794621	16.963	0.058	14.766	0.046	12.9	0.078	10.71	0.092	9.325	0.021	8.453	0.038	8.182	0.034	7.858	0.027	8.013	0.029	7.776	0.02	7.495	0.019	5.703	0.012																																																																				
36651	SSTISAGEMA_J054144.01-691202.6	SSTM1SAGE1_J054143.96-691202.9	118564921	1012821593	1541804454	1529268478	0	85.433389	-69.200746	14.823	0.03	14.234	0.01	13.106	0.01	9.399	0.12	9.579	0.021	8.704	0.034	8.4	0.023	8.139	0.033	8.357	0.033	8.111	0.019	7.894	0.021	6.73	0.02																																																																				
36351	SSTISAGEMA_J054147.85-691205.9	SSTM1SAGE1_J054147.83-691206.1	113637488	1012835674	1541810218	1529265420	0	85.449401	-69.201651	19.677	0.084	16.488	0.032	13.749	0.026	9.769	0.09	9.525	0.021	8.603	0.038	8.2	0.029	7.648	0.025	7.51	0.028	7.176	0.017	6.668	0.017	4.266	0.007																																																																				
36974	SSTISAGEMA_J054302.02-690549.7	SSTM1SAGE1_J054301.86-690549.3	113474936	1013090717	1541918743	1529269754	0	85.758449	-69.097157	16.903	0.1	15.064	0.01	13.096	0.01	99.999	99.999	9.502	0.023	8.637	0.027	8.366	0.025	8.16	0.026	8.298	0.025	8.126	0.016	8.026	0.019	7.21	0.018																																																																				
4462109	SSTISAGEMA_J054310.52-694455.2		118462811	1013117494	1541930928	0	0	85.793873	-69.748685	17.054	0.071	15.237	0.028	13.14	0.112	10.898	0.083	9.537	0.022	8.685	0.034	8.351	0.019	8.078	0.031	8.289	0.03	8.069	0.02	7.828	0.019	99.999	99.999																																																																				
38194	SSTISAGEMA_J054458.69-664754.9	SSTM1SAGE1_J054458.61-664754.6	111832071	1013459842	1542078750	1529294276	0	86.244569	-66.79861	16.231	0.058	14.606	0.029	13.114	0.097	99.999	99.999	10.48	0.03	9.67	0.025	9.463	0.022	9.365	0.027	9.503	0.018	9.405	0.029	9.366	0.028	9.238	0.046																																																																				
26528	SSTISAGEMA_J052738.58-692843.9	SSTM1SAGE1_J052738.53-692843.9	108808799	1009205218	1540324576	1529266890	0	81.91079	-69.478888	16.62	0.037	14.539	0.037	12.58	0.189	10.644	0.149	9.333	0.023	8.517	0.042	8.218	0.022	8.026	0.032	8.184	0.028	7.976	0.019	7.786	0.02	5.893	0.016																																																																				
																																		116	116	                HV 2551	     RSG	81.9113	-69.4792	22427392	40159	      Kemper	16.62	14.539	12.58	10.644						2MASS J05273859-6928440	9.333	8.517	8.218	05273863-6928439				SSTISAGEMA J052738.58-692843.9	8.0244	8.1884	7.974	7.7989	0.1733	0.09533	0.0743	0.0493	SSTM1SAGE1 J052738.53-692843.9	5.8826	0.0318															-7.33	-7.2	3337	0	116	HV 2551                  	MC J052738.58-692843.9							RSG            	05 27 38.76	-69 28 45.57
																																		170	170	        NGC 2100 Robb 4	     RSG	85.5162	-69.2188	22441472	40159	      Kemper	14.063	14.354	13.296											05420389-6913073				SSTISAGEMA J054203.88-691307.3	8.5061	8.6727	8.3539	7.9495	0.1112	0.06102	0.0524	0.0429	SSTM1SAGE1 J054203.82-691307.3	6.3663	0.0204															-6.92	-7.01	3700	0	170	NGC 2100 Robb 4          	MC J054206.15-691307.7							RSG            	05 42 03.91	-69 13 07.64
																																		16	16	                  GV 60	     RSG	73.3782	-69.2969	22402560	40159	      Kemper	18.033	15.761	13.833							2MASS J04533087-6917496	9.321	8.457	8.056	04533090-6917496				SSTISAGEMA J045330.88-691749.7	7.5004	7.4576	7.1256	6.5258	0.2808	0.1868	0.1624	0.1592	SSTM1SAGE1 J045330.16-691749.4	1.8581	1.295	SSTM2SAGECC J045330.28-691750.8	0.0147	767.5												-7.49			0												
																																		214	4022	                HV 2236	     RSG	72.3437	-69.4096	10958336	3426	     Kastner	18.561	15.937	13.777							2MASS J04492246-6924344	9.052	8.171	7.763	04492248-6924344				SSTISAGEMA J044922.46-692434.5	7.3653	7.2724	6.9983	6.4596	0.318	0.2216	0.1826	0.1692	SSTM1SAGE1 J044922.47-692434.7	3.9433	0.1898															-7.77	-7.56	2906	0												
																																		257	4086	               WOH S 71	     RSG	73.7628	-69.4869	10958848	3426	     Kastner										2MASS J04550307-6929127	8.658	7.685	7.2	04550309-6929127				SSTISAGEMA J045503.04-692912.7	6.7749	6.5175	6.1802	5.5464	0.5477	0.4442	0.3878	0.3924	SSTM1SAGE1 J045502.99-692912.9	2.8589	0.5152															-8.18	-8.06	2673	0												
																																		259	4090	        IRAS 04553-6825	     RSG	73.7936	-68.3423	5056256	129	       Gehrz	16.702	14.64	12.972							2MASS J05411066-6938040	8.789	7.982	7.631	05411066-6938040				SSTISAGEMA J054110.71-693804.0	7.4402	7.2295	6.9297	6.5799	0.2968	0.2306	0.1945	0.1515	SSTM1SAGE1 J054110.67-693804.1	4.4875	0.115															-8.54	-10.69	2673	0												
																																		259	4091	        IRAS 04553-6825	     RSG	73.7936	-68.3423	10973952	3426	     Kastner	16.702	14.64	12.972							2MASS J05411066-6938040	8.789	7.982	7.631	05411066-6938040													-99																	-9.07	-7.87	3188	0												
																																		260	4092	           MSX LMC 1204	     RSG	73.8169	-69.32	10959104	3426	     Kastner										2MASS J04551604-6919120	8.558	7.751	7.374	04551606-6919122				SSTISAGEMA J045516.04-691912.1	7.1326	7.187	6.8994	6.4012	0.394	0.2397	0.2	0.1786	SSTM1SAGE1 J045516.03-691912.2	4.9932	0.0722															-8.08	-7.85	2673	0												
																																		262	4095	               WOH S 74	     RSG	73.8401	-69.7879	10959360	3426	     Kastner	17.668	15.194	13.597	10.414						2MASS J04552165-6947167	8.925	7.95	7.618	04552163-6947168				SSTISAGEMA J045521.62-694716.8	7.4674	7.2415	6.9236	6.3786	0.2894	0.228	0.1956	0.1823	SSTM1SAGE1 J045521.61-694716.6	3.771	0.2224															-7.81	-7.63	3100	0												
																																		294	4131	                HV 2255	     RSG	74.4302	-70.1473	10959872	3426	     Kastner	16.843	15.344	13.5							2MASS J04574331-7008503	8.436	7.648	7.324	04574332-7008505				SSTISAGEMA J045743.29-700850.4	6.7342	6.7281	6.4405	5.915	0.5687	0.3659	0.3052	0.2794	SSTM1SAGE1 J045743.34-700850.8	3.3521	0.3271															-8.34	-8.15	3000	0												
																																		304	4142	              HD 268856	     RSG	74.7348	-68.8013	27575552	485	      Ardila										2MASS J04585635-6848046	8.235	7.462	7.232	04585636-6848048				SSTISAGEMA J045856.33-684804.7	7.1685	7.3119	7.2144	7.1659	0.3812	0.2137	0.1496	0.0883	SSTM1SAGE1 J045856.35-684804.9	7.1333	0.0101															-8.22	-8.66	3773	0												
																																		326	4187	                 HV 888	     RSG	76.0589	-67.2706	6015488	200	       Houck	15.876	13.949	11.861							2MASS J05041413-6716143	8.01	7.188	6.781	05041412-6716142				SSTISAGEMA J050414.10-671614.3	6.2952	6.3839	6.0474	5.6742	0.8521	0.5023	0.4383	0.3488	SSTM1SAGE1 J050414.08-671614.5	3.4427	0.3009															-8.8	-8.7	3188	0												
																																		399	4277	              HD 269227	     RSG	78.4765	-69.5295	27575808	485	      Ardila	11.429	11.881	12.041	10.429						2MASS J05135429-6931465	9.405	8.538	8.122	05135426-6931465				SSTISAGEMA J051354.25-693146.6	7.6018	7.4865	7.1579	6.4526	0.2558	0.182	0.1576	0.1703	SSTM1SAGE1 J051354.24-693146.2	4.6374	0.1001															-7.64	-8.1	4807	0												
																																		442	4335	            MSX LMC 374	     RSG	80.0985	-69.5576	25688320	50167	     Clayton										2MASS J05202362-6933268	9.08	8.329	7.983	05202362-6933268				SSTISAGEMA J052023.60-693326.8	7.8596	7.7518	7.4739	6.911	0.2017	0.1425	0.1178	0.1117	SSTM1SAGE1 J052023.58-693327.0	4.3186	0.1343															-7.19	-7.25	2673	0												
																																		496	4393	               HV 12793	     RSG	80.9316	-65.7	10963200	3426	     Kastner	16.737	15.616	13.333							2MASS J05234361-6541596	9.011	8.131	7.744					SSTISAGEMA J052343.59-654159.7	7.3347	7.3352	7.0607	6.5149	0.3271	0.2092	0.1724	0.1608	SSTM1SAGE1 J052343.60-654159.8	3.8805	0.2011															-7.8	-7.66	3100	0												
																																		499	4396		     RSG	81.0827	-69.647	6076928	1094	      Kemper	19.519	16.688	13.858							2MASS J05241931-6938492	8.36	7.375	6.809	05241932-6938493				SSTISAGEMA J052419.31-693849.1	6.372	6.3459	6.0402	5.4748	0.7939	0.5202	0.4412	0.4191	SSTM1SAGE1 J052419.29-693849.5	3.7663	0.2234															-8.92			0												
																																		515	4422		     RSG	81.5046	-66.272	11239680	3591	      Kemper	14.444	14.198	12.706							2MASS J05260108-6616191	8.99	8.103	7.748	05260109-6616191				SSTISAGEMA J052601.10-661619.2	7.4459	7.5638	7.3139	7.1807	0.2952	0.1694	0.1365	0.0871	SSTM1SAGE1 J052601.06-661619.0	6.5287	0.0175															-7.8	-7.8	3415	0												
																																		519	4427	               HV 12801	     RSG	81.5473	-66.2031	10963968	3426	     Kastner		16.141	13.938							2MASS J05261135-6612111	9.376	8.359	7.878	05261136-6612111	9.12			SSTISAGEMA J052611.36-661211.3	7.1111	6.9757	6.6008	6.0308	0.4019	0.2912	0.2633	0.2512	SSTM1SAGE1 J052611.44-661213.5	4.2098	0.1485															-7.62	-7.48	2600	0												
																																		522	4434		     RSG	81.5927	-66.3579	11239680	3591	      Kemper										2MASS J05262218-6621285	8.667	8.002	7.736	05262219-6621283				SSTISAGEMA J052622.19-662128.4	7.4485	7.5725	7.3905	7.1636	0.2946	0.1681	0.1272	0.0885	SSTM1SAGE1 J052622.22-662128.1	6.1923	0.0239															-8.15	-7.87	3273	0												
																																		539	4452	                 HV 963	     RSG	81.8933	-66.8917	11239680	3591	      Kemper	16.403	14.455	12.971	10.886						2MASS J05273434-6653300	8.942	8.206	7.837	05273438-6653300				SSTISAGEMA J052734.32-665330.0	7.3639	7.429	7.153	6.6453	0.3184	0.1919	0.1583	0.1426	SSTM1SAGE1 J052734.29-665330.2	4.3231	0.1338															-7.65	-7.57	3271	0												
																																		541	4454	              WOH G 347	     RSG	81.9167	-69.1346	6077952	1094	      Kemper										2MASS J05274010-6908044	9.131	8.49	8.162	05274013-6908046				SSTISAGEMA J052740.85-690805.7	9.5599	8.0368	6.4608	4.4435	0.04213	0.1096	0.2995	1.0835																		-8.77	-7.68	2673	0												
																																		566	4490	            MSX LMC 597	     RSG	82.4259	-68.9548	10965248	3426	     Kastner										2MASS J05294221-6857173	7.922	7.192	6.886	05294222-6857173				SSTISAGEMA J052942.18-685717.4	6.6641	6.7928	6.534	6.1955	0.6066	0.3447	0.28	0.2158	SSTM1SAGE1 J052942.19-685717.4	4.4628	0.1176															-8.29	-8.37	2673	0												
																																		571	4496	            MSX LMC 810	     RSG	82.586	-66.8839	10965504	3426	     Kastner		13.581	10.956							2MASS J05302067-6653018	9.144	7.991	7.705					SSTISAGEMA J053020.67-665301.9	7.8249	7.9908	7.6541	7.1876	0.2083	0.1143	0.0998	0.0865																		-7.93	-7.78	3425	0												
																																		581	4509		     RSG	82.7946	-66.5921	11239680	3591	      Kemper										2MASS J05311064-6635316	8.538	7.742	7.431	05311066-6635316				SSTISAGEMA J053110.64-663531.5	7.0929	7.3538	7.0801	6.8864	0.4087	0.2056	0.1693	0.1142	SSTM1SAGE1 J053110.63-663531.9	4.8867	0.0796															-7.72	-7.82	2673	0												
																																		584	4512	                 HV 990	     RSG	82.9033	-66.5022	10966016	3426	     Kastner	16.15	14.588	12.6							2MASS J05313681-6630076	8.476	7.728	7.374	05313684-6630077				SSTISAGEMA J053136.81-663007.7	6.9522	6.9367	6.6654	6.2571	0.4652	0.3019	0.2481	0.2039	SSTM1SAGE1 J053136.80-663007.7	4.0882	0.1661															-8.27	-8.14	3209	0												
																																		598	4529	                 HV 996	     RSG	83.1485	-67.9192	6015744	200	       Houck		15.915	13.968	10.592						2MASS J05323561-6755089	8.991	8.156	7.643	05323563-6755090	8.63			SSTISAGEMA J053235.62-675509.0	6.7841	6.4279	6.0885	5.5402	0.5432	0.4824	0.422	0.3946	SSTM1SAGE1 J053235.61-675508.8	3.1002	0.4125															-7.91	-7.67	2600	0												
																																		615	4555	        IRAS 05346-6949	     RSG	83.5594	-69.7889	5056512	129	       Gehrz	21.282	20.293	19.98	19.476										05341441-6947205	19.61	18.68	16.7	SSTISAGEMA J053414.32-694720.5	10.2626	7.7063	5.5314	3.5729	0.02206	0.1486	0.7049	2.416																		-8.49	-9.5	2673	0												
																																		625	4566	                HV 1001	     RSG	83.809	-67.7321	10967552	3426	     Kastner	16.232	14.597	15.326	9.391						2MASS J05351409-6743558	9.376	8.533	8.024	05351409-6743556				SSTISAGEMA J053514.08-674355.8	7.3958	7.1626	6.8702	6.3369	0.3092	0.2452	0.2054	0.1895	SSTM1SAGE1 J053514.12-674355.4	3.8602	0.2049															-7.81	-7.57	3218	0												
																																		632	4583		     RSG	83.8681	-66.934	10967808	3426	     Kastner	16.088	14.056	12.107							2MASS J05352832-6656024	8.359	7.579	7.259	05352833-6656024				SSTISAGEMA J053528.31-665602.3	6.9828	6.9996	6.7465	6.2449	0.4523	0.2849	0.2302	0.2062	SSTM1SAGE1 J053528.30-665602.2	4.0198	0.1769															-8.38	-8.24	3243	0												
																																		637	4592		     RSG	83.9804	-69.1665	11238912	3591	      Kemper		14.948	12.868							2MASS J05355522-6909594	8.543	7.632	7.135	05355526-6909592				SSTISAGEMA J053555.23-690959.4	6.8318	6.7662	6.3285	5.6308	0.5198	0.3532	0.3383	0.363	SSTM1SAGE1 J053555.17-690959.7	3.6987	0.2377															-8.35	-8.16	3000	0												
																																		656	4617	                  Z Dor	     RSG	84.5676	-69.1697	11239424	3591	      Kemper		16.798	15.037							2MASS J05381601-6910112	9.308	8.336	7.867	05381602-6910112				SSTISAGEMA J053815.99-691011.2	7.5392	7.3053	6.9841	6.3586	0.2709	0.215	0.185	0.1857	SSTM1SAGE1 J053816.03-691010.8	4.2257	0.1463															-7.68	-7.34	2673	0												
																																		660	4622		     RSG	84.6416	-69.342	6076416	1094	      Kemper		14.644	14.476	11.902						2MASS J05383397-6920317	10.211	9.379	8.508	05383397-6920317	10.93	10.04		SSTISAGEMA J053833.97-692031.6	7.2812	6.2898	5.5675	4.4276	0.3436	0.5478	0.6819	1.0995																		-7.66			0												
																																		672	4635	              HD 269924	     RSG	84.7051	-69.4519	11239424	3591	      Kemper										2MASS J05384932-6927064	7.399	6.62	6.391	05384933-6927064				SSTISAGEMA J053849.35-692706.6	6.2488	6.4631	6.3611	6.332	0.8892	0.467	0.3283	0.1903	SSTM1SAGE1 J053849.07-692707.4	5.6873	0.0381															-8.78	-9.45	3673	0												
																																		683	4655		     RSG	84.8847	-69.5806	11239424	3591	      Kemper	18.044	14.372	13.283	10.729						2MASS J05393233-6934500	8.442	7.607	7.214	05393236-6934501				SSTISAGEMA J053932.36-693449.9	6.8922	7.0351	6.7749	6.4554	0.4916	0.2758	0.2243	0.1699	SSTM1SAGE1 J053932.33-693449.9	4.7964	0.0865															-8.11	-7.99	3100	0												
																																		727	4730	            MSX LMC 939	     RSG	85.2021	-69.56	10970112	3426	     Kastner		17.028	13.141							2MASS J05404850-6933360	9.165	8.201	7.711	05404851-6933359				SSTISAGEMA J054048.51-693335.9	7.1422	6.9727	6.5753	5.8353	0.3905	0.2921	0.2695	0.3007	SSTM1SAGE1 J054048.47-693335.7	3.4417	0.3012															-7.81	-7.59	2673	0												
																																		737	4742		     RSG	85.2944	-69.6344	10970368	3426	     Kastner	16.702	14.64	12.972							2MASS J05411066-6938040	8.789	7.982	7.631	05411066-6938040				SSTISAGEMA J054110.71-693804.0	7.4402	7.2295	6.9297	6.5799	0.2968	0.2306	0.1945	0.1515	SSTM1SAGE1 J054110.67-693804.1	4.4875	0.115															-7.95	-7.87	3188	0												
																																		752	4760	                HV 2834	     RSG	86.0575	-66.2791	10970880	3426	     Kastner	19.473	16.442	13.848	8.966						2MASS J05441373-6616445	8.963	7.92	7.487	05441377-6616444				SSTISAGEMA J054413.76-661644.6	7.0223	7.0107	6.7422	6.4564	0.4362	0.282	0.2311	0.1697	SSTM1SAGE1 J054413.79-661644.7	4.6329	0.1005															-8.24	-7.77	2673	0												
																																		786	4813	              HD 271832	     RSG	91.1063	-67.3884	6077696	1094	      Kemper	13.161	11.92	10.058							2MASS J06042549-6723184	5.799	4.91	4.564					SSTISAGEMA J060425.47-672318.6	4.4908	4.6621	4.4838	4.4095	4.49	2.453	1.85	1.118	SSTM1SAGE1 J060425.44-672318.8	4.1982	0.1501															-10.85			0												
