ID	IRAC_Designation	MIPS_Designation	MCPS_ID	IRSF_ID	IRAC_ID	MIPS_ID	OGLE_ID	RA	DEC	U	U_ERR	B	B_ERR	V	V_ERR	I	I_ERR	J	J_ERR	H	H_ERR	K	K_ERR	[3.6]	3.6ERR	[4.5]	4.5ERR	[5.8]	5.8ERR	[8.0]	8.0ERR	[24]	24ERR	ObjId	SSId	NAME	SpClass	RAJ2000	DEJ2000	AOR	PID	PI	Umag	Bmag	Vmag	Imag	OGLE3ID	<Vmag>	<Imag>	IAmp	Per	2MASS	J2mag	H2mag	Ks2mag	IRSF	Jmag	Hmag	Ksmag	IRAC	[3.6]2	[4.5]2	[5.8]2	[8.0]2	F3.6	F4.5	F5.8	F8.0	MIPS24	[24]	F24	MIPS70	[70]	F70	MIPS160	[160]	F160	HERSCHEL	RAHdeg	DEHdeg	F100P	F160P	F250S	F350S	F500S	mbolph	mbolMcD	TeffMcD	Flag	SSID	Name	SSTISAGE	MACHO	Per.1	Per2	u_Per	OGLE	PerO	Class	RAJ2000.1	DEJ2000.1
45668	SSTISAGEMA_J051217.36-702718.6	SSTM1SAGE1_J051217.30-702718.5	0	1005338091	1538504429	1529265032	1606986213	78.072335	-70.455174	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	16.824	0.072	17.23	0.15	15.22	0.08	11.563	0.044	10.385	0.025	9.046	0.031	7.833	0.034	3.22	0.007	374	4248	        IRAS 05127-7030	    YSO3	78.0722	-70.4551	23886336	40650	      Looney										2MASS J05121734-7027186	16.824	15.874	14.409	05121735-7027182		17.23	15.22	SSTISAGEMA J051217.36-702718.6	11.5526	10.3747	9.0448	7.8694	0.006722	0.01273	0.0277	0.0462	SSTM1SAGE1 J051217.30-702718.5	3.2512	0.359	SSTM2SAGECC J051217.59-702720.9	-1.477	3032				J78.072757-70.455372	78.0728	-70.4554	2735	2388	887.5	911.8	559.9	-5.97			0												
45679	SSTISAGEMA_J051229.71-670918.3	SSTM1SAGE1_J051229.68-670918.4	0	1005391009	1538528096	1529265989	1604351076	78.123809	-67.155099	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	18.06	0.06	16.91	0.06	14.94	0.04	11.516	0.054	10.403	0.034	9.362	0.056	8.208	0.075	5.112	0.018	375	4249		    YSO3	78.1237	-67.1551	23888640	40650	      Looney										2MASS J05122970-6709186	17.215	16.119	14.54	05122973-6709186	18.06	16.91	14.94	SSTISAGEMA J051229.71-670918.3	11.5129	10.4011	9.3626	8.2211	0.006973	0.01242	0.0207	0.0334	SSTM1SAGE1 J051229.68-670918.4	5.0375	0.0693	SSTM2SAGECC J051230.24-670915.7	-0.9049	1790				J78.122092-67.154172	78.1221	-67.1542	475.2	1126	1114	907.9	521.8	-5.53			0												
16159	SSTISAGEMA_J051359.81-672251.0	SSTM1SAGE1_J051359.45-672251.4	106329421	1005757811	1538700836	1529264904	1604425327	78.499242	-67.380854	99.999	99.999	18.305	0.124	18.073	0.205	99.999	99.999	16.75	0.06	15.63	0.06	13.67	0.03	10.578	0.043	9.633	0.026	8.647	0.032	7.457	0.042	2.639	0.006	400	4278		    YSO3	78.4994	-67.3809	23888384	40650	      Looney		18.305	18.073							2MASS J05135981-6722512	16.422	15.104	13.204	05135980-6722513	16.75	15.63	13.67	SSTISAGEMA J051359.81-672251.0	10.577	9.6365	8.6465	7.4707	0.01651	0.02512	0.04	0.0667	SSTM1SAGE1 J051359.45-672251.4	2.6924	0.6006				SSTM3SAGECC J051358.99-672302.8	-4.74	12590	J78.496609-67.380605	78.4966	-67.3806	1876	2416	446.3			-6.61			0												
16800	SSTISAGEMA_J051503.27-703351.0	SSTM1SAGE1_J051503.28-703351.0	112817304	1006012112	1538824971	1529265086	0	78.763627	-70.564183	19.179	0.161	19.285	0.094	18.347	0.137	17.309	0.071	16.13	0.05	15	0.07	13.85	0.06	11.604	0.074	10.947	0.041	9.794	0.079	8.408	0.113	3.43	0.005	406	4284		    YSO3	78.7635	-70.5642	23894272	40650	      Looney	19.179	19.285	18.347	17.309						2MASS J05150332-7033508	15.747	14.622	13.549	05150333-7033509	16.13	15	13.85	SSTISAGEMA J051503.27-703351.0	11.5904	10.9526	9.8147	8.4038	0.006492	0.007473	0.0136	0.0282	SSTM1SAGE1 J051503.28-703351.0	3.4905	0.288	SSTM2SAGECC J051503.05-703352.7	-0.9527	1871				J78.763353-70.564281	78.7634	-70.5643	1470	1748	1200	650.3	424.5	-5.56			0												
18557	SSTISAGEMA_J051728.45-664307.1	SSTM1SAGE1_J051728.50-664307.1	121533730	1006621858	1539112975	1529264771	0	79.36855	-66.718646	14.417	0.048	15.711	0.038	15.409	0.041	14.646	0.07	14.43	0.02	14.12	0.06	14.04	0.07	11.486	0.079	10.794	0.03	9.094	0.062	7.343	0.063	1.46	0.005	413	4294	          LHA 120-N 34A	    YSO3	79.3686	-66.7185	23894528	40650	      Looney	14.417	15.711	15.409	14.646						2MASS J05172846-6643070	14.421	13.911	13.23	05172848-6643068	14.43	14.12	14.04	SSTISAGEMA J051728.45-664307.1	11.4752	10.7967	9.1237	7.3517	0.007219	0.008628	0.0258	0.0744	SSTM1SAGE1 J051728.50-664307.1	1.4723	1.8475	SSTM2SAGECC J051728.90-664309.5	-3.035	12730				J79.367415-66.718532	79.3674	-66.7185	7888	5680	3111	2567	1263	-7.32			0												
2325871	SSTISAGEMA_J051730.64-664337.6		106938895	1006630485	1539117290	0	0	79.377669	-66.727124	14.486	0.098	16.214	0.069	15.663	0.069	14.216	0.095	14.62	0.07	13.86	0.04	13.33	0.04	11.438	0.069	10.956	0.044	8.952	0.048	7.26	0.049	99.999	99.999	414	4295	          LHA 120-N 34B	    YSO3	79.3778	-66.727	23894528	40650	      Looney	14.486	16.214	15.663	14.216						2MASS J05173065-6643374	14.179	13.704	13.08	05173064-6643376	14.62	13.86	13.33	SSTISAGEMA J051730.64-664337.6	11.4588	10.9604	8.9487	7.2749	0.007329	0.00742	0.0303	0.0799																		-7.15			0												
19826	SSTISAGEMA_J051916.88-693757.3	SSTM1SAGE1_J051916.90-693757.5	107240034	1007063787	1539329735	1529264861	1602474595	79.820335	-69.632585	99.999	99.999	19.558	0.046	18.281	0.102	17.115	0.085	16.74	0.06	15.79	0.06	14.75	0.09	11.939	0.073	11.746	0.073	9.271	0.07	7.545	0.061	2.327	0.006	430	4317		    YSO3	79.8203	-69.6326	23891456	40650	      Looney		19.558	18.281	17.115						2MASS J05191689-6937572	15.907	15.046	14.354	05191684-6937571	16.74	15.79	14.75	SSTISAGEMA J051916.88-693757.3	11.9097	11.7503	9.279	7.5449	0.004838	0.003584	0.0223	0.0623	SSTM1SAGE1 J051916.90-693757.5	2.3315	0.8374							J79.820459-69.632854	79.8205	-69.6329	5047	3948	473.9		999.4	-6.61			0												
126419	SSTISAGEMA_J052208.75-675325.0	SSTM1SAGE1_J052208.67-675325.7	0	1007780565	1539670220	1529266476	1618286271	80.536462	-67.890305	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	17.37	0.05	17.07	0.06	16.16	0.1	13.589	0.1	13.053	0.058	11.061	0.051	9.593	0.084	5.585	0.012	466	4361		    YSO3	80.5365	-67.8902	23888128	40650	      Looney										2MASS J05220858-6753258	15.827	15.64	15.429	05220881-6753247	17.37	17.07	16.16	SSTISAGEMA J052208.75-675325.0	13.5995	13.0635	11.0603	9.6156	0.00102	0.001069	0.0043	0.0092	SSTM1SAGE1 J052208.67-675325.7	5.5724	0.0423							J80.535741-67.890573	80.5357	-67.8906	535.9	459				-2.38			0												
22649	SSTISAGEMA_J052245.11-713610.2	SSTM1SAGE1_J052245.13-713609.9	121132199	1007932186	1539742232	1529265113	1622200470	80.687981	-71.602844	17.344	0.101	17.898	0.112	17.478	0.151	99.999	99.999	15.86	0.03	14.8	0.03	13.28	0.03	10.558	0.042	9.646	0.03	8.586	0.037	7.39	0.069	3.496	0.006	481	4377		    YSO3	80.688	-71.6028	23885312	40650	      Looney	17.344	17.898	17.478							2MASS J05224513-7136102	15.151	14.42	13.054	05224513-7136102	15.86	14.8	13.28	SSTISAGEMA J052245.11-713610.2	10.5588	9.6472	8.5989	7.4344	0.01679	0.02487	0.0418	0.0689	SSTM1SAGE1 J052245.13-713609.9	3.4943	0.287	SSTM2SAGECC J052245.44-713611.2	-0.7283	1522				J80.686567-71.602625	80.6866	-71.6026	1430	1466	748.5	367.1	120.7	-5.1			0												
22997	SSTISAGEMA_J052335.53-675235.5	SSTM1SAGE1_J052335.54-675235.4	108056109	1008147946	1539841393	1529264832	0	80.898077	-67.876552	16.439	0.064	16.926	0.045	16.718	0.05	16.39	0.057	16.46	0.14	15.01	0.08	13.82	0.05	11.559	0.046	10.645	0.022	9.161	0.028	7.759	0.021	2.152	0.007	492	4389	        IRAS 05237-6755	    YSO3	80.8981	-67.8765	23890944	40650	      Looney	16.439	16.926	16.718	16.39						2MASS J05233555-6752355	15.62	14.729	13.576	05233553-6752355	16.46	15.01	13.82	SSTISAGEMA J052335.53-675235.5	11.5626	10.6546	9.1602	7.7737	0.006661	0.009833	0.0249	0.0504	SSTM1SAGE1 J052335.54-675235.4	2.143	0.9962	SSTM2SAGECC J052336.07-675238.0	-1.798	4076				J80.897951-67.876977	80.8979	-67.877	3558	2829	976.2	290.5		-6.39			0												
66740	SSTISAGEMA_J052337.91-693854.1	SSTM1SAGE1_J052337.83-693853.8	0	1008157909	1539846042	1529265129	1620236548	80.907965	-69.648377	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	16.72	0.07	15.1	0.08	13.3	0.06	10.539	0.036	9.681	0.023	8.568	0.023	7.425	0.023	3.561	0.005	493	4390		    YSO3	80.908	-69.6484	23885056	40650	      Looney										2MASS J05233790-6938542	15.555	14.272	12.853	05233784-6938540	16.72	15.1	13.3	SSTISAGEMA J052337.91-693854.1	10.5408	9.6818	8.5676	7.4377	0.01707	0.02409	0.043	0.0687	SSTM1SAGE1 J052337.83-693853.8	3.5626	0.2695	SSTM2SAGECC J052337.90-693853.1	-1.558	3267				J80.907274-69.648678	80.9073	-69.6487	2655	2874	1744	646.4		-5.88			0												
28714	SSTISAGEMA_J053055.57-672006.2	SSTM1SAGE1_J053055.48-672006.1	123994258	1010083569	1540711650	1529264976	0	82.731582	-67.335065	17.45	0.105	18.044	0.057	17.258	0.063	16.112	0.062	15.54	0.04	14.4	0.05	13.5	0.06	10.756	0.034	9.992	0.026	8.77	0.03	7.367	0.035	3.037	0.007	579	4507		    YSO3	82.7316	-67.335	23888384	40650	      Looney	17.45	18.044	17.258	16.112						2MASS J05305557-6720061	15.247	14.223	12.975	05305559-6720060	15.54	14.4	13.5	SSTISAGEMA J053055.57-672006.2	10.7592	9.9931	8.771	7.3788	0.01396	0.01808	0.0357	0.0726	SSTM1SAGE1 J053055.48-672006.1	3.0395	0.4363	SSTM2SAGECC J053055.60-672007.5	-1.442	2936				J82.731994-67.335216	82.732	-67.3352	2099	1684	603.1	786.9	427.4	-5.91			0												
45606	SSTISAGEMA_J053252.29-674108.7	SSTM1SAGE1_J053252.18-674107.9	0	1010609409	1540933937	1529264855	0	83.217886	-67.685769	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	15.84	0.05	15.12	0.1	13.54	0.05	10.862	0.046	10.093	0.026	8.743	0.035	7.201	0.041	2.245	0.012	604	4536		    YSO3	83.218	-67.6858	23892992	40650	      Looney										2MASS J05325228-6741089	15.424	14.467	13.25	05325231-6741089	15.84	15.12	13.54	SSTISAGEMA J053252.29-674108.7	10.8602	10.0874	8.7448	7.2123	0.01272	0.01658	0.0365	0.0846	SSTM1SAGE1 J053252.18-674107.9	2.2453	0.9066							J83.217526-67.685399	83.2175	-67.6854	3064	1915	1091		1347	-5.19			0												
45741	SSTISAGEMA_J053959.56-693730.1	SSTM1SAGE1_J053959.51-693730.1	0	1012435451	1541648170	1529264815	0	84.998191	-69.625049	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	16.69	0.04	15.3	0.04	13.4	0.03	10.436	0.034	9.507	0.028	8.511	0.034	6.996	0.032	1.949	0.006	705	4701		    YSO3	84.998	-69.6251	23894016	40650	      Looney										2MASS J05395953-6937302	16.679	15.199	13.306	05395955-6937303	16.69	15.3	13.4	SSTISAGEMA J053959.56-693730.1	10.4337	9.5058	8.5111	7.0171	0.01884	0.02833	0.0453	0.1013	SSTM1SAGE1 J053959.51-693730.1	1.9	1.246							J84.997549-69.624797	84.9976	-69.6248	2273	2613	1259			-6.34			0												
45624	SSTISAGEMA_J054055.82-694047.2	SSTM1SAGE1_J054055.82-694047.3	0	1012645827	1541732071	1529266690	1627849671	85.232606	-69.679796	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	17.35	0.09	15.85	0.07	14.5	0.04	12.063	0.101	11.701	0.06	10.226	0.087	8.707	0.167	5.752	0.012	731	4734		    YSO3	85.2324	-69.6797	23889152	40650	      Looney										2MASS J05405577-6940473	16.883	15.612	14.421	05405576-6940475	17.35	15.85	14.5	SSTISAGEMA J054055.82-694047.2	11.9486	11.6997	10.2224		0.004668	0.003756	0.0094		SSTM1SAGE1 J054055.82-694047.3	5.7063	0.0374							J85.232859-69.679472	85.2329	-69.6795	851.8	960.2	427.6	369		-2.88			0												
33194	SSTISAGEMA_J053630.83-691817.3	SSTM1SAGE1_J053630.76-691817.2	110446814	1011576756	1541319205	1529264804	1627526073	84.128466	-69.304815	18.411	0.081	19.066	0.052	18.358	0.087	17.334	0.079	17.05	0.09	15.77	0.08	14.13	0.06	11.276	0.049	9.939	0.025	8.548	0.025	6.629	0.017	1.866	0.005	644	4602		    YSO4	84.1285	-69.3048	23883520	40650	      Looney	18.411	19.066	18.358	17.334						2MASS J05363083-6918173	16.063	15.065	13.747	05363079-6918175	17.05	15.77	14.13	SSTISAGEMA J053630.83-691817.3	11.2755	9.9383	8.544	6.6438	0.008677	0.01902	0.044	0.1428	SSTM1SAGE1 J053630.76-691817.2	1.8602	1.2925	SSTM2SAGECC J053631.12-691818.4	-2.067	5222				J84.128695-69.304729	84.1287	-69.3047	3908	3321	1494	737.2	434.4	-6.34			0												
33194	SSTISAGEMA_J053630.83-691817.3	SSTM1SAGE1_J053630.76-691817.2	110446814	1011576756	1541319205	1529264804	1627526073	84.128466	-69.304815	18.411	0.081	19.066	0.052	18.358	0.087	17.334	0.079	17.05	0.09	15.77	0.08	14.13	0.06	11.276	0.049	9.939	0.025	8.548	0.025	6.629	0.017	1.866	0.005	644	4603		    YSO4	84.1285	-69.3048	11238912	3591	      Kemper	18.411	19.066	18.358	17.334						2MASS J05363083-6918173	16.063	15.065	13.747	05363079-6918175	17.05	15.77	14.13	SSTISAGEMA J053630.83-691817.3	11.2755	9.9383	8.544	6.6438	0.008677	0.01902	0.044	0.1428	SSTM1SAGE1 J053630.76-691817.2	1.8602	1.2925	SSTM2SAGECC J053631.12-691818.4	-2.067	5222				J84.128695-69.304729	84.1287	-69.3047	3908	3321	1494	737.2	434.4	-6.42			0												
4603	SSTISAGEMA_J045526.69-682508.4	SSTM1SAGE1_J045526.71-682509.3	116697590	1001722171	1536900153	1529264874	0	73.861209	-68.419018	20.415	0.162	21.116	0.095	20.599	0.094	18.936	0.065	17.03	0.06	15.36	0.03	13.78	0.02	11.765	0.037	11.028	0.025	10.068	0.034	8.662	0.034	2.403	0.006					73.8615	-68.4188694																																															20		MC J045526.69-682508.4							YSO-3          	04 55 26.76	-68 25 07.93				
3145	SSTISAGEMA_J045201.15-692007.6	SSTM1SAGE1_J045201.12-692008.0	102626877	1001150274	1536692195	1529264983	1615492949	73.004792	-69.33546	99.999	99.999	19.992	0.233	19.744	0.217	18.519	0.172	17.74	0.08	16.6	0.13	14.19	0.05	11.008	0.025	9.957	0.02	8.892	0.022	7.511	0.019	3.06	0.007																																																																				
5459066	SSTISAGEMA_J045208.96-665537.1		0	1001170217	1536699348	0	1616021946	73.037361	-66.926996	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	16.52	0.08	15.54	0.03	13.89	0.03	11.383	0.045	10.466	0.041	9.252	0.048	7.988	0.053	99.999	99.999																																																																				
5069	SSTISAGEMA_J045651.84-663132.9	SSTM1SAGE1_J045651.75-663132.6	113869716	1001990846	1536999507	1529265554	0	74.216004	-66.525824	16.654	0.037	17.372	0.048	17.257	0.036	17.259	0.047	17.1	0.03	16.9	0.04	16.44	0.07	14.467	0.142	13.741	0.078	12.121	0.117	10.385	0.156	4.487	0.009																																																																				
45739	SSTISAGEMA_J045657.26-662512.8	SSTM1SAGE1_J045657.30-662512.7	0	1002008864	1537006163	1529264788	0	74.238622	-66.420238	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	17.22	0.11	16.18	0.14	15.59	0.14	11.745	0.144	11.256	0.157	8.977	0.071	7.37	0.142	1.716	0.009																																																																				
5434	SSTISAGEMA_J045659.86-662425.8	SSTM1SAGE1_J045700.02-662425.7	121422995	1002017041	1537009318	1529265704	0	74.249417	-66.40719	14.989	0.088	15.597	0.042	15.036	0.074	14.436	0.041	14.38	0.02	14.14	0.02	13.61	0.03	12.204	0.048	11.743	0.057	10.35	0.038	8.369	0.026	4.742	0.027																																																																				
1259601	SSTISAGEMA_J050439.85-705419.0		114800764	1003532700	1537678959	0	1611156667	76.16608	-70.905285	15.435	0.064	16.193	0.046	15.995	0.046	15.509	0.06	15.21	0.05	14.81	0.07	13.86	0.06	11.545	0.098	10.971	0.084	9.073	0.078	7.397	0.091	99.999	99.999																																																																				
1958768	SSTISAGEMA_J051318.27-692135.4		113718933	1005588962	1538621140	0	1605533441	78.326126	-69.359843	16.328	0.172	17.524	0.163	17.683	0.172	16.797	0.125	16.83	0.04	15.48	0.04	14.01	0.05	11.384	0.062	10.594	0.032	9.756	0.116	99.999	99.999	99.999	99.999																																																																				
16423	SSTISAGEMA_J051340.93-692301.5	SSTM1SAGE1_J051340.90-692301.3	106268511	1005679152	1538664339	1529264969	1605552100	78.420556	-69.383765	16.486	0.14	17.893	0.097	16.982	0.177	16.938	0.132	17.3	0.07	15.56	0.07	14.38	0.05	11.401	0.048	10.319	0.019	8.839	0.029	7.462	0.026	3.016	0.008																																																																				
2340642	SSTISAGEMA_J051740.78-664216.3		116159754	1006670847	1539137385	0	0	79.419937	-66.704538	16.183	0.096	16.647	0.073	16.231	0.139	15.197	0.176	16.48	0.03	15.98	0.03	15.01	0.04	12.662	0.143	11.929	0.07	10.978	0.113	9.216	0.198	99.999	99.999																																																																				
21527	SSTISAGEMA_J052202.10-675753.4	SSTM1SAGE1_J052202.37-675754.2	107734023	1007752555	1539656908	1529264862	1618315646	80.508759	-67.96486	18.983	0.166	20.577	0.083	19.694	0.101	18.7	0.072	17.25	0.03	16.9	0.1	15.19	0.05	12.717	0.211	12.305	0.077	9.901	0.098	8.215	0.114	2.339	0.013																																																																				
120084	SSTISAGEMA_J052232.63-680301.6	SSTM1SAGE1_J052232.48-680301.3	0	1007880307	1539717775	1529265595	1618316646	80.635994	-68.050452	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	17.74	0.08	17.14	0.07	16.05	0.13	13.288	0.137	12.885	0.061	11.314	0.093	9.585	0.103	4.562	0.014																																																																				
2802591	SSTISAGEMA_J052249.12-680128.7		120130532	1007948818	1539749959	0	1618312691	80.704697	-68.024666	99.999	99.999	18.271	0.104	16.783	0.055	16.685	0.131	16.64	0.06	16.84	0.18	15.78	0.09	11.231	0.074	11.339	0.052	10.295	0.115	99.999	99.999	99.999	99.999																																																																				
22229	SSTISAGEMA_J052249.87-664056.2	SSTM1SAGE1_J052249.87-664056.0	107906978	1007951909	1539751441	1529264803	0	80.707833	-66.682302	99.999	99.999	16.623	0.085	16.281	0.116	99.999	99.999	15.37	0.04	14.81	0.05	14.77	0.22	11.749	0.145	11.25	0.146	8.882	0.094	99.999	99.999	1.864	0.004																																																																				
45628	SSTISAGEMA_J052504.14-682824.4	SSTM1SAGE1_J052504.34-682822.4	0	1008524060	1540016775	1529264853	1618635179	81.267265	-68.473468	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	16.76	0.1	15.66	0.08	13.53	0.05	10.185	0.035	9.04	0.02	7.897	0.028	6.549	0.023	2.233	0.017																																																																				
3074539	SSTISAGEMA_J052549.25-661508.8		123577749	1008718249	1540106089	0	0	81.455248	-66.252451	99.999	99.999	15.866	0.161	15.318	0.102	14.61	0.148	15.29	0.03	14.66	0.12	13.45	0.13	10.295	0.061	9.454	0.03	8.058	0.042	6.276	0.047	99.999	99.999																																																																				
25434	SSTISAGEMA_J052629.62-674144.6	SSTM1SAGE1_J052629.37-674144.2	116651055	1008899963	1540187395	1529265540	0	81.623451	-67.695727	99.999	99.999	19.179	0.112	18.716	0.142	17.591	0.095	16.02	0.03	14.77	0.02	13.38	0.02	11.129	0.045	10.36	0.031	9.502	0.059	8.523	0.075	4.458	0.006																																																																				
26183	SSTISAGEMA_J052630.65-674036.6	SSTM1SAGE1_J052630.63-674036.5	119649012	1008904315	1540189455	1529264968	0	81.627724	-67.676835	17.851	0.223	15.992	0.075	15.686	0.1	15.124	0.103	15.52	0.22	13.497	0.044	12.483	0.033	10.639	0.044	10.023	0.036	8.892	0.05	7.549	0.115	3.006	0.005																																																																				
45733	SSTISAGEMA_J052804.80-685947.2	SSTM1SAGE1_J052804.77-685948.2	0	1009318945	1540376478	1529265867	1619204898	82.020019	-68.996455	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	15.97	0.03	15.2	0.03	13.71	0.02	11.008	0.055	10.067	0.031	9.296	0.071	8.497	0.162	4.976	0.011																																																																				
30032	SSTISAGEMA_J053231.96-662715.4	SSTM1SAGE1_J053232.17-662714.9	109728919	1010518205	1540895828	1529264903	0	83.133186	-66.454293	16.157	0.234	17.217	0.184	17.515	0.134	17.25	0.041	16.05	0.04	15.48	0.07	14.61	0.06	12.274	0.212	11.919	0.066	9.582	0.088	7.921	0.099	2.637	0.014																																																																				
45751	SSTISAGEMA_J053524.06-673455.4	SSTM1SAGE1_J053524.24-673454.2	0	1011278339	1541206203	1529264858	0	83.850257	-67.582071	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	17.84	0.06	16.16	0.05	14.57	0.03	11.784	0.081	11.013	0.082	9.569	0.211	99.999	99.999	2.268	0.008																																																																				
33369	SSTISAGEMA_J053615.83-693151.1	SSTM1SAGE1_J053615.82-693152.4	119129847	1011509536	1541293910	1529265167	1627559457	84.065972	-69.530869	17.521	0.13	18.227	0.113	17.619	0.138	16.578	0.072	15.65	0.02	14.59	0.02	13.32	0.02	10.979	0.043	10.343	0.034	9.192	0.066	7.759	0.062	3.673	0.011																																																																				
33721	SSTISAGEMA_J053805.61-690909.6	SSTM1SAGE1_J053805.63-690909.4	110712193	1011973707	1541473822	1529264854	1627462502	84.523412	-69.152685	99.999	99.999	20.317	0.297	19.594	0.392	17.069	0.055	15.18	0.02	14.32	0.02	13.2	0.01	11.128	0.033	10.429	0.021	9.252	0.036	7.424	0.018	2.24	0.008																																																																				
34814	SSTISAGEMA_J053853.87-690931.2	SSTM1SAGE1_J053853.77-690931.8	122475401	1012176234	1541548923	1529264907	1627282489	84.72447	-69.158693	16.53	0.122	17.22	0.092	16.901	0.171	16.107	0.108	15.92	0.02	15.21	0.05	14.39	0.05	11.943	0.102	11.704	0.103	9.748	0.081	8.029	0.144	2.667	0.013																																																																				
35150	SSTISAGEMA_J053936.06-694604.0	SSTM1SAGE1_J053936.26-694604.6	115511523	1012343842	1541612864	1529264828	1627774154	84.900254	-69.767791	16.838	0.162	17.737	0.142	17.082	0.16	99.999	99.999	15.59	0.07	14.77	0.1	14.72	0.1	11.322	0.073	10.841	0.13	9.034	0.115	99.999	99.999	2.109	0.016																																																																				
35009	SSTISAGEMA_J054000.73-694713.4	SSTM1SAGE1_J054000.68-694712.0	119857794	1012440026	1541649923	1529264773	1627781415	85.003061	-69.787058	14.808	0.128	15.69	0.175	15.072	0.141	14.336	0.127	14.96	0.03	13.78	0.04	12.47	0.03	10.396	0.059	9.727	0.041	8.788	0.053	7.41	0.082	1.463	0.006																																																																				
126452	SSTISAGEMA_J054044.04-692554.5	SSTM1SAGE1_J054043.85-692555.6	0	1012604326	1541714501	1529265061	1627180074	85.183502	-69.431824	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	17.07	0.05	16.17	0.07	14.62	0.05	11.689	0.081	10.835	0.064	9.588	0.088	99.999	99.999	3.324	0.007																																																																				
126452	SSTISAGEMA_J054044.04-692554.5	SSTM1SAGE1_J054043.85-692555.6	0	1012604326	1541714501	1529265061	1627180074	85.183502	-69.431824	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	17.07	0.05	16.17	0.07	14.62	0.05	11.689	0.081	10.835	0.064	9.588	0.088	99.999	99.999	3.324	0.007																																																																				
3074539	SSTISAGEMA_J052549.25-661508.8		123577749	1008718249	1540106089	0	0	81.455248	-66.252451	99.999	99.999	15.866	0.161	15.318	0.102	14.61	0.148	15.29	0.03	14.66	0.12	13.45	0.13	10.295	0.061	9.454	0.03	8.058	0.042	6.276	0.047	99.999	99.999																																																																				
30032	SSTISAGEMA_J053231.96-662715.4	SSTM1SAGE1_J053232.17-662714.9	109728919	1010518205	1540895828	1529264903	0	83.133186	-66.454293	16.157	0.234	17.217	0.184	17.515	0.134	17.25	0.041	16.05	0.04	15.48	0.07	14.61	0.06	12.274	0.212	11.919	0.066	9.582	0.088	7.921	0.099	2.637	0.014																																																																				
649883	SSTISAGEMA_J045506.54-691708.6		103059574	1001661457	1536877903	0	1615324927	73.777273	-69.285738	99.999	99.999	20.091	0.17	19.244	0.181	17.161	0.105	15.08	0.02	13.33	0.01	11.74	0.02	9.556	0.042	8.606	0.021	7.85	0.035	6.802	0.049	99.999	99.999																																																																				
28199	SSTISAGEMA_J053010.30-690933.8	SSTM1SAGE1_J053010.32-690933.9	109289029	1009879873	1540623587	1529265434	1623437893	82.542943	-69.159413	21.435	0.467	20.499	0.084	18.578	0.054	16.455	0.028	14.53	0.02	13.62	0.01	12.89	0.02	10.674	0.029	9.624	0.022	8.649	0.023	7.21	0.018	4.298	0.008																																																																				
																																		14	14	       IRAS F04532-6709	    YSO1	73.296	-67.0655	24317952	40159	      Kemper										2MASS J04531104-6703558	16.94	16.145	14.886	04531109-6703560	17.84	16.86	15.82	SSTISAGEMA J045311.08-670355.6	12.8553	11.6307	10.2564	8.9619	0.002025	0.004002	0.0091	0.0169	SSTM1SAGE1 J045311.02-670355.9	3.2162	0.3707	SSTM2SAGECC J045311.25-670357.9	-1.37	2748				J73.296008-67.065283	73.296	-67.0653	2228	1861	869.5	590.5	255.2	-5.68			0	14	IRAS F04532-6709         	MA J045311.08-670355.6							YSO-1          	04 53 11.03	-67 03 55.96
																																		70	70		    YSO1	78.4491	-69.5848	24316672	40159	      Kemper										2MASS J05134783-6935057			15.585	05134781-6935054		17.99	16.23	SSTISAGEMA J051347.72-693505.2		11.8944	10.3597	8.9165		0.003139	0.0083	0.0176	SSTM1SAGE1 J051347.73-693505.3	3.3609	0.3245							 J78.449227-69.58479	78.4492	-69.5848	3043	3303	3625	1501		-4.3			0	70		MC J051347.72-693505.2							YSO-1          	05 13 47.79	-69 35 05.06
																																		44	44		    YSO4	76.4927	-68.1566	22409728	40159	      Kemper		19.141	17.296	15.665						2MASS J05055825-6809235	14.68	13.889	13.469	05055826-6809236	15	14.45	14.22	SSTISAGEMA J050558.23-680923.6	13.1841	12.5504	12.0423	10.8384	0.001496	0.001716	0.0018	0.003	SSTM1SAGE1 J050558.15-680923.5	7.0802	0.0106															-2.85			0	44		MC J050558.23-680923.6	19.4186.889  			u			YSO-4          	05 05 58.26	-68 09 23.79
